,day_of_month,month_trend,is_business_day,settlement_mult,cashflow
2025-04-30,30,20.085536923187668,True,1,1064.5556358787787
2025-05-01,1,1.1051709180756477,True,3,188.95790340446058
2025-05-02,2,1.2214027581601699,True,1,79.58488115014273
2025-05-03,3,1.3498588075760032,False,0,2.2196032179096092
2025-05-04,4,1.4918246976412703,False,0,0.0
2025-05-05,5,1.6487212707001282,True,1,80.5135685181102
2025-05-06,6,1.822118800390509,True,1,92.30269194231069
2025-05-07,7,2.0137527074704766,True,1,89.33119412970517
2025-05-08,8,2.225540928492468,True,3,323.76607253489686
2025-05-09,9,2.45960311115695,True,1,129.1693491688469
2025-05-10,10,2.718281828459045,False,0,0.0
2025-05-11,11,3.0041660239464334,False,0,6.779398669202861
2025-05-12,12,3.320116922736548,True,1,197.67504863195086
2025-05-13,13,3.6692966676192444,True,1,199.52800083888513
2025-05-14,14,4.055199966844675,True,1,170.9172112789128
2025-05-15,15,4.4816890703380645,True,3,857.3699934042484
2025-05-16,16,4.953032424395115,True,1,251.0018032548955
2025-05-17,17,5.473947391727201,False,0,0.0
2025-05-18,18,6.0496474644129465,False,0,0.0
2025-05-19,19,6.68589444227927,True,1,360.83322799771855
2025-05-20,20,7.38905609893065,True,1,431.082370290109
2025-05-21,21,8.166169912567652,True,1,478.89697005747024
2025-05-22,22,9.025013499434122,True,3,1833.7274220374331
2025-05-23,23,9.974182454814724,True,1,526.4591790816625
2025-05-24,24,11.023176380641605,False,0,0.0
2025-05-25,25,12.182493960703473,False,0,0.0
2025-05-26,26,13.463738035001692,True,1,792.8941785143298
2025-05-27,27,14.879731724872837,True,1,811.358217321573
2025-05-28,28,16.444646771097055,True,1,963.8095500163249
2025-05-29,29,18.174145369443067,True,3,4064.4694910796743
2025-05-30,30,20.085536923187668,True,1,1526.172704911739
2025-05-31,31,22.197951281441636,False,0,3.3517506413691445
2025-06-01,1,1.1051709180756477,False,0,0.0
2025-06-02,2,1.2214027581601699,True,1,67.74038570457203
2025-06-03,3,1.3498588075760032,True,1,78.79464296173883
2025-06-04,4,1.4918246976412703,True,1,73.32856494900585
2025-06-05,5,1.6487212707001282,True,1,72.36459520338555
2025-06-06,6,1.822118800390509,True,1,74.39594720988315
2025-06-07,7,2.0137527074704766,False,0,4.602400485725465
2025-06-08,8,2.225540928492468,False,0,6.297037264343272
2025-06-09,9,2.45960311115695,True,1,144.4733563103478
2025-06-10,10,2.718281828459045,True,1,142.60429727819337
2025-06-11,11,3.0041660239464334,True,1,160.56154142124245
2025-06-12,12,3.320116922736548,True,1,190.43809697508482
2025-06-13,13,3.6692966676192444,True,1,224.66276074732994
2025-06-14,14,4.055199966844675,False,0,0.0
2025-06-15,15,4.4816890703380645,False,0,0.0
2025-06-16,16,4.953032424395115,True,1,408.2847599216732
2025-06-17,17,5.473947391727201,True,1,316.07263513632205
2025-06-18,18,6.0496474644129465,True,1,418.92356972965484
2025-06-19,19,6.68589444227927,True,1,378.65690707526136
2025-06-20,20,7.38905609893065,True,1,450.4356518391302
2025-06-21,21,8.166169912567652,False,0,0.0
2025-06-22,22,9.025013499434122,False,0,9.211205985795754
2025-06-23,23,9.974182454814724,True,1,616.1711008589974
2025-06-24,24,11.023176380641605,True,1,725.3657082796005
2025-06-25,25,12.182493960703473,True,1,719.8613157668188
2025-06-26,26,13.463738035001692,True,1,721.5036810296558
2025-06-27,27,14.879731724872837,True,1,891.1970093662118
2025-06-28,28,16.444646771097055,False,0,8.169618233975942
2025-06-29,29,18.174145369443067,False,0,0.0
2025-06-30,30,20.085536923187668,True,1,898.5649412646286
2025-07-01,1,1.1051709180756477,True,3,227.79485421940177
2025-07-02,2,1.2214027581601699,True,1,78.23579509447401
2025-07-03,3,1.3498588075760032,True,1,67.87875878317237
2025-07-04,4,1.4918246976412703,True,1,66.71736670909817
2025-07-05,5,1.6487212707001282,False,0,0.0
2025-07-06,6,1.822118800390509,False,0,0.0
2025-07-07,7,2.0137527074704766,True,1,103.80265930880806
2025-07-08,8,2.225540928492468,True,3,401.4155673144263
2025-07-09,9,2.45960311115695,True,1,109.14470516672067
2025-07-10,10,2.718281828459045,True,1,145.82615739616392
2025-07-11,11,3.0041660239464334,True,1,171.07989771915516
2025-07-12,12,3.320116922736548,False,0,5.775971332639873
2025-07-13,13,3.6692966676192444,False,0,9.199347196052617
2025-07-14,14,4.055199966844675,True,1,290.6545445362397
2025-07-15,15,4.4816890703380645,True,3,652.6754203397982
2025-07-16,16,4.953032424395115,True,1,243.4790489266386
2025-07-17,17,5.473947391727201,True,1,375.68386990307323
2025-07-18,18,6.0496474644129465,True,1,330.25789645144386
2025-07-19,19,6.68589444227927,False,0,0.0
2025-07-20,20,7.38905609893065,False,0,0.0
2025-07-21,21,8.166169912567652,True,1,477.18048689872165
2025-07-22,22,9.025013499434122,True,3,1924.988742702936
2025-07-23,23,9.974182454814724,True,1,531.2776303764601
2025-07-24,24,11.023176380641605,True,1,538.3865744695164
2025-07-25,25,12.182493960703473,True,1,640.7602378750706
2025-07-26,26,13.463738035001692,False,0,3.212652633459812
2025-07-27,27,14.879731724872837,False,0,0.0
2025-07-28,28,16.444646771097055,True,1,646.3784411430642
2025-07-29,29,18.174145369443067,True,3,2728.0607526390972
2025-07-30,30,20.085536923187668,True,1,878.2605221755799
2025-07-31,31,22.197951281441636,True,1,1104.5283221460818
2025-08-01,1,1.1051709180756477,True,3,193.8461515802263
2025-08-02,2,1.2214027581601699,False,0,0.0
2025-08-03,3,1.3498588075760032,False,0,4.032692234258736
2025-08-04,4,1.4918246976412703,True,1,93.49551939556422
2025-08-05,5,1.6487212707001282,True,1,102.66593471811969
2025-08-06,6,1.822118800390509,True,1,108.85650243401793
2025-08-07,7,2.0137527074704766,True,1,123.46394559167084
2025-08-08,8,2.225540928492468,True,3,393.7587591011813
2025-08-09,9,2.45960311115695,False,0,0.0
2025-08-10,10,2.718281828459045,False,0,0.0
2025-08-11,11,3.0041660239464334,True,1,145.2427794450183
2025-08-12,12,3.320116922736548,True,1,155.5192398310203
2025-08-13,13,3.6692966676192444,True,1,181.32930145498136
2025-08-14,14,4.055199966844675,True,1,226.60905878176183
2025-08-15,15,4.4816890703380645,True,3,798.5351318675198
2025-08-16,16,4.953032424395115,False,0,3.7274119917056545
2025-08-17,17,5.473947391727201,False,0,10.202065043544295
2025-08-18,18,6.0496474644129465,True,1,371.2473086293042
2025-08-19,19,6.68589444227927,True,1,388.7724317971226
2025-08-20,20,7.38905609893065,True,1,336.2224092185939
2025-08-21,21,8.166169912567652,True,1,457.13955768652283
2025-08-22,22,9.025013499434122,True,3,1592.877139853573
2025-08-23,23,9.974182454814724,False,0,0.0
2025-08-24,24,11.023176380641605,False,0,0.0
2025-08-25,25,12.182493960703473,True,1,831.4349610422496
2025-08-26,26,13.463738035001692,True,1,733.8294096498207
2025-08-27,27,14.879731724872837,True,1,889.6836177639256
2025-08-28,28,16.444646771097055,True,1,648.7536133809917
2025-08-29,29,18.174145369443067,True,3,2596.4357994487796
2025-08-30,30,20.085536923187668,False,0,0.0
2025-08-31,31,22.197951281441636,False,0,0.0
2025-09-01,1,1.1051709180756477,True,3,157.50152631521289
2025-09-02,2,1.2214027581601699,True,1,61.06194901975248
2025-09-03,3,1.3498588075760032,True,1,79.28262372044598
2025-09-04,4,1.4918246976412703,True,1,107.72292538930314
2025-09-05,5,1.6487212707001282,True,1,77.84596702295315
2025-09-06,6,1.822118800390509,False,0,0.0
2025-09-07,7,2.0137527074704766,False,0,8.550774402820965
2025-09-08,8,2.225540928492468,True,3,350.4407865662549
2025-09-09,9,2.45960311115695,True,1,157.70891223043213
2025-09-10,10,2.718281828459045,True,1,160.02064228642112
2025-09-11,11,3.0041660239464334,True,1,130.71280224564038
2025-09-12,12,3.320116922736548,True,1,203.721000321856
2025-09-13,13,3.6692966676192444,False,0,6.110078811515403
2025-09-14,14,4.055199966844675,False,0,0.0
2025-09-15,15,4.4816890703380645,True,3,856.684594630003
2025-09-16,16,4.953032424395115,True,1,301.09513772952977
2025-09-17,17,5.473947391727201,True,1,241.66792533811056
2025-09-18,18,6.0496474644129465,True,1,372.8969434956114
2025-09-19,19,6.68589444227927,True,1,325.5914687611452
2025-09-20,20,7.38905609893065,False,0,0.0
2025-09-21,21,8.166169912567652,False,0,0.0
2025-09-22,22,9.025013499434122,True,3,1271.0322624912885
2025-09-23,23,9.974182454814724,True,1,631.8380748744594
2025-09-24,24,11.023176380641605,True,1,650.6678769042593
2025-09-25,25,12.182493960703473,True,1,632.6065295725062
2025-09-26,26,13.463738035001692,True,1,953.1901732206018
2025-09-27,27,14.879731724872837,False,0,5.660922763279848
2025-09-28,28,16.444646771097055,False,0,4.4149111330872675
2025-09-29,29,18.174145369443067,True,3,2920.70789002858
2025-09-30,30,20.085536923187668,True,1,1404.3129481648336
2025-10-01,1,1.1051709180756477,True,3,161.68075015558708
2025-10-02,2,1.2214027581601699,True,1,48.49082070254717
2025-10-03,3,1.3498588075760032,True,1,98.01537085855843
2025-10-04,4,1.4918246976412703,False,0,6.493522759714639
2025-10-05,5,1.6487212707001282,False,0,9.752133183890562
2025-10-06,6,1.822118800390509,True,1,87.9749333159803
2025-10-07,7,2.0137527074704766,True,1,125.3595930816281
2025-10-08,8,2.225540928492468,True,3,412.29230993872926
2025-10-09,9,2.45960311115695,True,1,112.22158176258675
2025-10-10,10,2.718281828459045,True,1,172.38108160254123
2025-10-11,11,3.0041660239464334,False,0,4.487361462444104
2025-10-12,12,3.320116922736548,False,0,0.0
2025-10-13,13,3.6692966676192444,True,1,161.70973372062753
2025-10-14,14,4.055199966844675,True,1,237.5205387172902
2025-10-15,15,4.4816890703380645,True,3,724.7523018823828
2025-10-16,16,4.953032424395115,True,1,373.58767552564257
2025-10-17,17,5.473947391727201,True,1,304.9185636161106
2025-10-18,18,6.0496474644129465,False,0,2.221769414576597
2025-10-19,19,6.68589444227927,False,0,0.0
2025-10-20,20,7.38905609893065,True,1,434.1347138287082
2025-10-21,21,8.166169912567652,True,1,560.4919212743921
2025-10-22,22,9.025013499434122,True,3,1476.119603402842
2025-10-23,23,9.974182454814724,True,1,442.98041734953694
2025-10-24,24,11.023176380641605,True,1,629.4692235880741
2025-10-25,25,12.182493960703473,False,0,9.866964786502948
2025-10-26,26,13.463738035001692,False,0,9.999712958652434
2025-10-27,27,14.879731724872837,True,1,788.141493812645
2025-10-28,28,16.444646771097055,True,1,641.3434169333307
2025-10-29,29,18.174145369443067,True,3,3515.0423477317945
2025-10-30,30,20.085536923187668,True,1,1199.325537416136
2025-10-31,31,22.197951281441636,True,1,1143.4086303279091
2025-11-01,1,1.1051709180756477,False,0,1.7098572049176473
2025-11-02,2,1.2214027581601699,False,0,0.0
2025-11-03,3,1.3498588075760032,True,1,82.07053713714511
2025-11-04,4,1.4918246976412703,True,1,83.47735919701881
2025-11-05,5,1.6487212707001282,True,1,106.94578275613057
2025-11-06,6,1.822118800390509,True,1,114.8652097679044
2025-11-07,7,2.0137527074704766,True,1,139.48348896954062
2025-11-08,8,2.225540928492468,False,0,0.0
2025-11-09,9,2.45960311115695,False,0,0.0
2025-11-10,10,2.718281828459045,True,1,145.31365262500026
2025-11-11,11,3.0041660239464334,True,1,194.33258142179764
2025-11-12,12,3.320116922736548,True,1,238.86479172682112
2025-11-13,13,3.6692966676192444,True,1,196.86261919357935
2025-11-14,14,4.055199966844675,True,1,218.72315408857347
2025-11-15,15,4.4816890703380645,False,0,0.0
2025-11-16,16,4.953032424395115,False,0,0.0
2025-11-17,17,5.473947391727201,True,1,278.1300613801596
2025-11-18,18,6.0496474644129465,True,1,309.48903716981914
2025-11-19,19,6.68589444227927,True,1,271.6249337911242
2025-11-20,20,7.38905609893065,True,1,368.01373834999663
2025-11-21,21,8.166169912567652,True,1,409.7646714661903
2025-11-22,22,9.025013499434122,False,0,0.5605653083237466
2025-11-23,23,9.974182454814724,False,0,0.0
2025-11-24,24,11.023176380641605,True,1,743.0798264862389
2025-11-25,25,12.182493960703473,True,1,606.2084295801928
2025-11-26,26,13.463738035001692,True,1,676.695695719782
2025-11-27,27,14.879731724872837,True,1,932.4172852030856
2025-11-28,28,16.444646771097055,True,1,916.8627923122812
2025-11-29,29,18.174145369443067,False,0,1.2327740809856729
2025-11-30,30,20.085536923187668,False,0,5.589840913941626
2025-12-01,1,1.1051709180756477,True,3,159.33153156349812
2025-12-02,2,1.2214027581601699,True,1,55.72488407966843
2025-12-03,3,1.3498588075760032,True,1,86.31477738155041
2025-12-04,4,1.4918246976412703,True,1,81.66990196789656
2025-12-05,5,1.6487212707001282,True,1,81.62831910080598
2025-12-06,6,1.822118800390509,False,0,2.66731138331166
2025-12-07,7,2.0137527074704766,False,0,0.0
2025-12-08,8,2.225540928492468,True,3,480.04357766711325
2025-12-09,9,2.45960311115695,True,1,148.21524401478155
2025-12-10,10,2.718281828459045,True,1,176.19032884503164
2025-12-11,11,3.0041660239464334,True,1,146.2961192969847
2025-12-12,12,3.320116922736548,True,1,162.21395665859183
2025-12-13,13,3.6692966676192444,False,0,0.5211142200603004
2025-12-14,14,4.055199966844675,False,0,0.0
2025-12-15,15,4.4816890703380645,True,3,796.116424475
2025-12-16,16,4.953032424395115,True,1,321.90932149557835
2025-12-17,17,5.473947391727201,True,1,357.39638760972605
2025-12-18,18,6.0496474644129465,True,1,274.5141707902209
2025-12-19,19,6.68589444227927,True,1,276.18827623485373
2025-12-20,20,7.38905609893065,False,0,0.0
2025-12-21,21,8.166169912567652,False,0,0.0
2025-12-22,22,9.025013499434122,True,3,1591.1440348171357
2025-12-23,23,9.974182454814724,True,1,664.1818802047954
2025-12-24,24,11.023176380641605,True,1,836.1087489587605
2025-12-25,25,12.182493960703473,True,1,762.6150051428036
2025-12-26,26,13.463738035001692,True,1,737.8498336108739
2025-12-27,27,14.879731724872837,False,0,10.10673048992949
2025-12-28,28,16.444646771097055,False,0,0.0
2025-12-29,29,18.174145369443067,True,3,4131.734587938551
2025-12-30,30,20.085536923187668,True,1,1381.1356142227955
2025-12-31,31,22.197951281441636,True,1,1121.3801145981076
